run_id,tool_type,material_family,cooling,carbon_pct,cutting_speed_m_per_min,feed_mm_per_rev,depth_of_cut_mm,cutting_distance_m,wear_vb_um
W0123,carbide_B,stainless,dry,0.57,194.953,0.3102,1.7945,5100.0,1125.235
W0123,carbide_B,stainless,dry,0.57,194.953,0.3102,1.7945,5200.0,1133.581
W0123,carbide_B,stainless,dry,0.57,194.953,0.3102,1.7945,5300.0,1171.063
W0123,carbide_B,stainless,dry,0.57,194.953,0.3102,1.7945,5400.0,1184.949
W0123,carbide_B,stainless,dry,0.57,194.953,0.3102,1.7945,5500.0,1228.866
W0123,carbide_B,stainless,dry,0.57,194.953,0.3102,1.7945,5600.0,1248.544
W0123,carbide_B,stainless,dry,0.57,194.953,0.3102,1.7945,5700.0,1243.91
W0123,carbide_B,stainless,dry,0.57,194.953,0.3102,1.7945,5800.0,1305.6
W0123,carbide_B,stainless,dry,0.57,194.953,0.3102,1.7945,5900.0,1335.9
W0123,carbide_B,stainless,dry,0.57,194.953,0.3102,1.7945,6000.0,1372.866
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,0.0,13.134
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,100.0,20.588
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,200.0,19.41
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,300.0,20.352
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,400.0,35.039
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,500.0,42.236
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,600.0,45.323
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,700.0,53.87
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,800.0,52.978
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,900.0,74.72
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,1000.0,60.595
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,1100.0,85.765
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,1200.0,90.98
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,1300.0,101.389
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,1400.0,96.247
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,1500.0,108.325
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,1600.0,118.719
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,1700.0,124.723
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,1800.0,130.955
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,1900.0,134.921
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,2000.0,136.277
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,2100.0,166.481
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,2200.0,162.219
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,2300.0,166.666
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,2400.0,183.668
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,2500.0,204.835
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,2600.0,203.645
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,2700.0,210.381
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,2800.0,210.598
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,2900.0,209.623
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,3000.0,227.301
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,3100.0,253.036
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,3200.0,251.614
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,3300.0,235.066
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,3400.0,278.071
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,3500.0,260.613
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,3600.0,284.215
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,3700.0,299.545
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,3800.0,301.511
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,3900.0,305.576
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,4000.0,321.231
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,4100.0,344.131
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,4200.0,353.932
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,4300.0,356.309
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,4400.0,370.481
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,4500.0,358.619
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,4600.0,381.814
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,4700.0,400.663
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,4800.0,392.28
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,4900.0,416.263
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,5000.0,424.599
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,5100.0,412.471
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,5200.0,465.93
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,5300.0,466.483
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,5400.0,470.499
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,5500.0,447.182
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,5600.0,497.751
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,5700.0,486.744
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,5800.0,516.362
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,5900.0,501.41
W0124,coated_C,alloy_steel,mist,0.5674,212.451,0.1782,1.8912,6000.0,515.574
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,0.0,3.292
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,100.0,14.736
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,200.0,20.738
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,300.0,27.997
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,400.0,34.758
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,500.0,40.747
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,600.0,51.967
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,700.0,48.817
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,800.0,58.163
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,900.0,63.272
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,1000.0,72.702
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,1100.0,86.958
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,1200.0,93.687
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,1300.0,88.037
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,1400.0,104.393
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,1500.0,110.242
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,1600.0,103.64
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,1700.0,126.034
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,1800.0,127.541
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,1900.0,151.804
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,2000.0,124.324
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,2100.0,155.143
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,2200.0,152.271
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,2300.0,148.572
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,2400.0,176.02
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,2500.0,188.714
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,2600.0,205.407
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,2700.0,204.63
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,2800.0,202.897
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,2900.0,202.478
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,3000.0,206.186
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,3100.0,241.546
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,3200.0,228.452
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,3300.0,255.821
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,3400.0,262.642
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,3500.0,284.046
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,3600.0,271.025
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,3700.0,275.006
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,3800.0,278.635
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,3900.0,310.68
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,4000.0,316.254
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,4100.0,330.951
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,4200.0,339.424
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,4300.0,339.093
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,4400.0,336.348
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,4500.0,361.387
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,4600.0,350.464
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,4700.0,385.714
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,4800.0,407.343
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,4900.0,402.951
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,5000.0,394.883
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,5100.0,427.232
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,5200.0,421.573
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,5300.0,459.57
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,5400.0,455.522
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,5500.0,457.164
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,5600.0,464.858
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,5700.0,466.28
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,5800.0,504.177
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,5900.0,543.501
W0125,coated_C,low_carbon_steel,dry,0.05,175.016,0.2972,1.5367,6000.0,521.458
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,0.0,16.788
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,100.0,22.07
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,200.0,29.008
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,300.0,34.455
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,400.0,49.076
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,500.0,60.288
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,600.0,61.255
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,700.0,80.634
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,800.0,97.776
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,900.0,98.711
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,1000.0,109.039
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,1100.0,113.011
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,1200.0,127.256
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,1300.0,130.668
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,1400.0,147.57
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,1500.0,154.082
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,1600.0,178.199
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,1700.0,178.771
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,1800.0,184.829
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,1900.0,198.707
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,2000.0,208.258
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,2100.0,219.597
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,2200.0,228.951
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,2300.0,250.988
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,2400.0,250.342
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,2500.0,272.481
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,2600.0,287.104
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,2700.0,280.173
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,2800.0,298.522
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,2900.0,327.118
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,3000.0,330.896
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,3100.0,333.07
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,3200.0,348.973
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,3300.0,364.989
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,3400.0,380.22
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,3500.0,392.943
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,3600.0,397.377
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,3700.0,418.71
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,3800.0,430.761
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,3900.0,436.117
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,4000.0,465.199
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,4100.0,453.079
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,4200.0,485.925
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,4300.0,495.684
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,4400.0,522.636
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,4500.0,518.596
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,4600.0,536.72
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,4700.0,549.181
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,4800.0,600.39
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,4900.0,572.804
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,5000.0,601.471
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,5100.0,625.737
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,5200.0,656.812
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,5300.0,655.926
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,5400.0,679.517
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,5500.0,683.42
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,5600.0,718.243
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,5700.0,714.033
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,5800.0,725.69
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,5900.0,736.044
W0126,carbide_B,alloy_steel,flood,0.3246,204.24,0.2823,1.7897,6000.0,753.283
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,0.0,13.667
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,100.0,22.292
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,200.0,23.799
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,300.0,32.345
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,400.0,30.622
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,500.0,39.523
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,600.0,38.611
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,700.0,45.86
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,800.0,45.477
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,900.0,47.115
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,1000.0,36.432
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,1100.0,63.757
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,1200.0,75.349
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,1300.0,69.048
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,1400.0,79.113
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,1500.0,69.18
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,1600.0,79.914
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,1700.0,82.134
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,1800.0,81.619
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,1900.0,91.127
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,2000.0,104.071
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,2100.0,117.761
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,2200.0,106.071
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,2300.0,124.534
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,2400.0,108.814
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,2500.0,111.657
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,2600.0,123.295
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,2700.0,148.631
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,2800.0,135.805
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,2900.0,121.169
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,3000.0,134.051
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,3100.0,153.663
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,3200.0,147.061
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,3300.0,149.037
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,3400.0,185.351
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,3500.0,174.885
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,3600.0,175.323
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,3700.0,196.502
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,3800.0,166.372
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,3900.0,205.926
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,4000.0,199.807
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,4100.0,209.76
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,4200.0,231.352
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,4300.0,230.266
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,4400.0,240.892
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,4500.0,246.585
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,4600.0,244.117
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,4700.0,247.779
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,4800.0,261.192
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,4900.0,251.404
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,5000.0,275.327
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,5100.0,274.021
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,5200.0,284.915
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,5300.0,311.531
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,5400.0,286.801
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,5500.0,286.51
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,5600.0,313.691
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,5700.0,327.863
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,5800.0,340.802
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,5900.0,307.386
W0127,coated_C,stainless,mist,0.4695,126.665,0.1817,1.931,6000.0,328.55
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,0.0,10.713
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,100.0,10.52
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,200.0,13.026
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,300.0,13.091
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,400.0,16.319
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,500.0,22.39
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,600.0,15.465
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,700.0,24.697
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,800.0,27.72
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,900.0,27.378
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,1000.0,25.935
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,1100.0,33.403
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,1200.0,27.473
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,1300.0,35.547
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,1400.0,31.005
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,1500.0,25.67
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,1600.0,44.863
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,1700.0,45.636
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,1800.0,36.755
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,1900.0,37.185
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,2000.0,48.942
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,2100.0,42.255
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,2200.0,59.092
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,2300.0,43.116
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,2400.0,61.333
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,2500.0,47.353
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,2600.0,51.142
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,2700.0,60.258
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,2800.0,56.14
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,2900.0,85.828
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,3000.0,65.622
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,3100.0,77.197
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,3200.0,61.619
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,3300.0,62.773
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,3400.0,83.987
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,3500.0,95.347
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,3600.0,60.724
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,3700.0,90.376
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,3800.0,66.726
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,3900.0,94.437
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,4000.0,105.298
W0128,coated_C,low_carbon_steel,dry,0.6669,152.17,0.1273,0.3565,4100.0,96.243
