cell_id,cell_type,ambient_temp_c,charge_rate_c,discharge_rate_c,depth_of_discharge,cycle_index,capacity_ah,capacity_percent
B046,LFP_graphite,47.83,0.559,2.695,0.518,0,1.9414,99.74
B046,LFP_graphite,47.83,0.559,2.695,0.518,10,1.9605,100.72
B046,LFP_graphite,47.83,0.559,2.695,0.518,20,1.9281,99.055
B046,LFP_graphite,47.83,0.559,2.695,0.518,30,1.928,99.052
B046,LFP_graphite,47.83,0.559,2.695,0.518,40,1.8981,97.515
B046,LFP_graphite,47.83,0.559,2.695,0.518,50,1.8899,97.093
B046,LFP_graphite,47.83,0.559,2.695,0.518,60,1.8526,95.175
B046,LFP_graphite,47.83,0.559,2.695,0.518,70,1.8387,94.464
B046,LFP_graphite,47.83,0.559,2.695,0.518,80,1.8191,93.455
B046,LFP_graphite,47.83,0.559,2.695,0.518,90,1.7902,91.968
B046,LFP_graphite,47.83,0.559,2.695,0.518,100,1.766,90.729
B046,LFP_graphite,47.83,0.559,2.695,0.518,110,1.7379,89.283
B046,LFP_graphite,47.83,0.559,2.695,0.518,120,1.7137,88.043
B046,LFP_graphite,47.83,0.559,2.695,0.518,130,1.6924,86.946
B046,LFP_graphite,47.83,0.559,2.695,0.518,140,1.6497,84.754
B046,LFP_graphite,47.83,0.559,2.695,0.518,150,1.6267,83.571
B046,LFP_graphite,47.83,0.559,2.695,0.518,160,1.5976,82.076
B046,LFP_graphite,47.83,0.559,2.695,0.518,170,1.5687,80.592
B046,LFP_graphite,47.83,0.559,2.695,0.518,180,1.539,79.065
B046,LFP_graphite,47.83,0.559,2.695,0.518,190,1.4942,76.764
B046,LFP_graphite,47.83,0.559,2.695,0.518,200,1.4632,75.17
B046,LFP_graphite,47.83,0.559,2.695,0.518,210,1.4318,73.559
B046,LFP_graphite,47.83,0.559,2.695,0.518,220,1.3951,71.67
B046,LFP_graphite,47.83,0.559,2.695,0.518,230,1.3475,69.228
B046,LFP_graphite,47.83,0.559,2.695,0.518,240,1.3209,67.862
B046,LFP_graphite,47.83,0.559,2.695,0.518,250,1.2788,65.7
B046,LFP_graphite,47.83,0.559,2.695,0.518,260,1.2458,64.002
B046,LFP_graphite,47.83,0.559,2.695,0.518,270,1.2058,61.946
B046,LFP_graphite,47.83,0.559,2.695,0.518,280,1.1621,59.702
B046,LFP_graphite,47.83,0.559,2.695,0.518,290,1.1406,58.595
B046,LFP_graphite,47.83,0.559,2.695,0.518,300,1.0743,55.193
B046,LFP_graphite,47.83,0.559,2.695,0.518,310,1.0541,54.154
B046,LFP_graphite,47.83,0.559,2.695,0.518,320,1.004,51.582
B046,LFP_graphite,47.83,0.559,2.695,0.518,330,0.9639,49.519
B046,LFP_graphite,47.83,0.559,2.695,0.518,340,0.9078,46.636
B046,LFP_graphite,47.83,0.559,2.695,0.518,350,0.8707,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,360,0.8255,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,370,0.7875,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,380,0.7491,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,390,0.7024,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,400,0.6575,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,410,0.5985,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,420,0.567,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,430,0.5012,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,440,0.4758,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,450,0.4008,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,460,0.3609,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,470,0.3091,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,480,0.2672,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,490,0.2149,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,500,0.1618,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,510,0.105,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,520,0.0652,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,530,0.0091,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,540,-0.0431,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,550,-0.098,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,560,-0.1436,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,570,-0.2002,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,580,-0.2461,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,590,-0.3116,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,600,-0.3634,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,610,-0.4204,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,620,-0.4679,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,630,-0.5198,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,640,-0.5756,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,650,-0.6491,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,660,-0.7015,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,670,-0.7593,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,680,-0.81,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,690,-0.8779,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,700,-0.9154,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,710,-0.987,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,720,-1.0432,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,730,-1.1118,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,740,-1.17,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,750,-1.2118,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,760,-1.2746,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,770,-1.3537,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,780,-1.4115,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,790,-1.4657,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,800,-1.5254,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,810,-1.5861,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,820,-1.663,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,830,-1.7174,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,840,-1.7702,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,850,-1.856,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,860,-1.9122,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,870,-1.9643,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,880,-2.0478,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,890,-2.094,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,900,-2.1787,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,910,-2.2145,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,920,-2.286,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,930,-2.3664,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,940,-2.4269,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,950,-2.4872,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,960,-2.5522,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,970,-2.627,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,980,-2.6995,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,990,-2.7648,45.0
B046,LFP_graphite,47.83,0.559,2.695,0.518,1000,-2.8381,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,0,2.1419,100.25
B047,LFP_graphite,24.47,1.971,2.385,0.746,10,2.1258,99.494
B047,LFP_graphite,24.47,1.971,2.385,0.746,20,2.0914,97.888
B047,LFP_graphite,24.47,1.971,2.385,0.746,30,2.0692,96.848
B047,LFP_graphite,24.47,1.971,2.385,0.746,40,2.0308,95.047
B047,LFP_graphite,24.47,1.971,2.385,0.746,50,1.9925,93.258
B047,LFP_graphite,24.47,1.971,2.385,0.746,60,1.9517,91.349
B047,LFP_graphite,24.47,1.971,2.385,0.746,70,1.8642,87.254
B047,LFP_graphite,24.47,1.971,2.385,0.746,80,1.8269,85.507
B047,LFP_graphite,24.47,1.971,2.385,0.746,90,1.7737,83.018
B047,LFP_graphite,24.47,1.971,2.385,0.746,100,1.6959,79.375
B047,LFP_graphite,24.47,1.971,2.385,0.746,110,1.6272,76.16
B047,LFP_graphite,24.47,1.971,2.385,0.746,120,1.5751,73.72
B047,LFP_graphite,24.47,1.971,2.385,0.746,130,1.4849,69.499
B047,LFP_graphite,24.47,1.971,2.385,0.746,140,1.4076,65.882
B047,LFP_graphite,24.47,1.971,2.385,0.746,150,1.3243,61.983
B047,LFP_graphite,24.47,1.971,2.385,0.746,160,1.2718,59.525
B047,LFP_graphite,24.47,1.971,2.385,0.746,170,1.1724,54.874
B047,LFP_graphite,24.47,1.971,2.385,0.746,180,1.095,51.249
B047,LFP_graphite,24.47,1.971,2.385,0.746,190,0.9942,46.531
B047,LFP_graphite,24.47,1.971,2.385,0.746,200,0.9059,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,210,0.8116,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,220,0.7174,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,230,0.6331,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,240,0.5282,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,250,0.4174,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,260,0.3219,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,270,0.219,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,280,0.1113,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,290,-0.0172,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,300,-0.1183,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,310,-0.2299,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,320,-0.3581,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,330,-0.4768,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,340,-0.5948,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,350,-0.717,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,360,-0.8262,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,370,-0.9511,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,380,-1.0804,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,390,-1.2006,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,400,-1.3394,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,410,-1.4624,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,420,-1.6031,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,430,-1.7416,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,440,-1.8706,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,450,-2.0343,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,460,-2.1498,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,470,-2.2953,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,480,-2.4378,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,490,-2.5695,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,500,-2.7282,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,510,-2.8587,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,520,-3.0264,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,530,-3.174,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,540,-3.316,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,550,-3.4636,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,560,-3.6261,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,570,-3.7973,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,580,-3.9391,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,590,-4.1141,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,600,-4.2609,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,610,-4.4138,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,620,-4.5721,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,630,-4.7402,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,640,-4.9059,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,650,-5.0548,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,660,-5.2505,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,670,-5.4046,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,680,-5.5784,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,690,-5.7557,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,700,-5.9168,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,710,-6.1008,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,720,-6.2673,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,730,-6.4454,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,740,-6.6385,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,750,-6.7971,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,760,-6.9914,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,770,-7.1505,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,780,-7.3566,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,790,-7.5366,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,800,-7.6923,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,810,-7.8999,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,820,-8.0896,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,830,-8.2667,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,840,-8.4673,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,850,-8.6577,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,860,-8.8221,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,870,-9.0324,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,880,-9.213,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,890,-9.4088,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,900,-9.6139,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,910,-9.8194,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,920,-10.0038,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,930,-10.2114,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,940,-10.4077,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,950,-10.6142,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,960,-10.8081,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,970,-11.0285,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,980,-11.2164,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,990,-11.4248,45.0
B047,LFP_graphite,24.47,1.971,2.385,0.746,1000,-11.6183,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,0,2.1616,100.463
B048,NCA_graphite,25.03,1.272,1.057,0.664,10,2.136,99.273
B048,NCA_graphite,25.03,1.272,1.057,0.664,20,2.1394,99.432
B048,NCA_graphite,25.03,1.272,1.057,0.664,30,2.1223,98.633
B048,NCA_graphite,25.03,1.272,1.057,0.664,40,2.1123,98.172
B048,NCA_graphite,25.03,1.272,1.057,0.664,50,2.1027,97.727
B048,NCA_graphite,25.03,1.272,1.057,0.664,60,2.0997,97.586
B048,NCA_graphite,25.03,1.272,1.057,0.664,70,2.0738,96.379
B048,NCA_graphite,25.03,1.272,1.057,0.664,80,2.0667,96.054
B048,NCA_graphite,25.03,1.272,1.057,0.664,90,2.0458,95.079
B048,NCA_graphite,25.03,1.272,1.057,0.664,100,2.0348,94.569
B048,NCA_graphite,25.03,1.272,1.057,0.664,110,2.0095,93.391
B048,NCA_graphite,25.03,1.272,1.057,0.664,120,2.0053,93.197
B048,NCA_graphite,25.03,1.272,1.057,0.664,130,1.9861,92.307
B048,NCA_graphite,25.03,1.272,1.057,0.664,140,1.9636,91.26
B048,NCA_graphite,25.03,1.272,1.057,0.664,150,1.9371,90.029
B048,NCA_graphite,25.03,1.272,1.057,0.664,160,1.9421,90.262
B048,NCA_graphite,25.03,1.272,1.057,0.664,170,1.906,88.58
B048,NCA_graphite,25.03,1.272,1.057,0.664,180,1.9083,88.692
B048,NCA_graphite,25.03,1.272,1.057,0.664,190,1.8808,87.411
B048,NCA_graphite,25.03,1.272,1.057,0.664,200,1.8587,86.385
B048,NCA_graphite,25.03,1.272,1.057,0.664,210,1.8564,86.279
B048,NCA_graphite,25.03,1.272,1.057,0.664,220,1.8291,85.008
B048,NCA_graphite,25.03,1.272,1.057,0.664,230,1.805,83.89
B048,NCA_graphite,25.03,1.272,1.057,0.664,240,1.7955,83.449
B048,NCA_graphite,25.03,1.272,1.057,0.664,250,1.7697,82.249
B048,NCA_graphite,25.03,1.272,1.057,0.664,260,1.7621,81.893
B048,NCA_graphite,25.03,1.272,1.057,0.664,270,1.7381,80.777
B048,NCA_graphite,25.03,1.272,1.057,0.664,280,1.7084,79.397
B048,NCA_graphite,25.03,1.272,1.057,0.664,290,1.6782,77.994
B048,NCA_graphite,25.03,1.272,1.057,0.664,300,1.6684,77.539
B048,NCA_graphite,25.03,1.272,1.057,0.664,310,1.6577,77.045
B048,NCA_graphite,25.03,1.272,1.057,0.664,320,1.6189,75.238
B048,NCA_graphite,25.03,1.272,1.057,0.664,330,1.6094,74.796
B048,NCA_graphite,25.03,1.272,1.057,0.664,340,1.5919,73.984
B048,NCA_graphite,25.03,1.272,1.057,0.664,350,1.5816,73.505
B048,NCA_graphite,25.03,1.272,1.057,0.664,360,1.5493,72.003
B048,NCA_graphite,25.03,1.272,1.057,0.664,370,1.5331,71.253
B048,NCA_graphite,25.03,1.272,1.057,0.664,380,1.5084,70.105
B048,NCA_graphite,25.03,1.272,1.057,0.664,390,1.4857,69.049
B048,NCA_graphite,25.03,1.272,1.057,0.664,400,1.4544,67.594
B048,NCA_graphite,25.03,1.272,1.057,0.664,410,1.4453,67.171
B048,NCA_graphite,25.03,1.272,1.057,0.664,420,1.3981,64.98
B048,NCA_graphite,25.03,1.272,1.057,0.664,430,1.3959,64.876
B048,NCA_graphite,25.03,1.272,1.057,0.664,440,1.3735,63.832
B048,NCA_graphite,25.03,1.272,1.057,0.664,450,1.3489,62.689
B048,NCA_graphite,25.03,1.272,1.057,0.664,460,1.3162,61.173
B048,NCA_graphite,25.03,1.272,1.057,0.664,470,1.2915,60.021
B048,NCA_graphite,25.03,1.272,1.057,0.664,480,1.2799,59.484
B048,NCA_graphite,25.03,1.272,1.057,0.664,490,1.2485,58.025
B048,NCA_graphite,25.03,1.272,1.057,0.664,500,1.2391,57.589
B048,NCA_graphite,25.03,1.272,1.057,0.664,510,1.2034,55.928
B048,NCA_graphite,25.03,1.272,1.057,0.664,520,1.1627,54.036
B048,NCA_graphite,25.03,1.272,1.057,0.664,530,1.1652,54.154
B048,NCA_graphite,25.03,1.272,1.057,0.664,540,1.1357,52.783
B048,NCA_graphite,25.03,1.272,1.057,0.664,550,1.1123,51.697
B048,NCA_graphite,25.03,1.272,1.057,0.664,560,1.0765,50.029
B048,NCA_graphite,25.03,1.272,1.057,0.664,570,1.0603,49.276
B048,NCA_graphite,25.03,1.272,1.057,0.664,580,1.0487,48.737
B048,NCA_graphite,25.03,1.272,1.057,0.664,590,1.0129,47.074
B048,NCA_graphite,25.03,1.272,1.057,0.664,600,0.9802,45.556
B048,NCA_graphite,25.03,1.272,1.057,0.664,610,0.9605,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,620,0.933,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,630,0.9031,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,640,0.8738,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,650,0.8706,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,660,0.8438,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,670,0.8011,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,680,0.7846,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,690,0.7645,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,700,0.7427,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,710,0.7142,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,720,0.6794,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,730,0.6528,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,740,0.6401,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,750,0.6169,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,760,0.58,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,770,0.5557,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,780,0.5256,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,790,0.4858,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,800,0.4846,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,810,0.4487,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,820,0.4077,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,830,0.4053,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,840,0.3672,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,850,0.3344,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,860,0.3014,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,870,0.2835,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,880,0.2636,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,890,0.2225,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,900,0.2098,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,910,0.1781,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,920,0.1435,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,930,0.1086,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,940,0.0876,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,950,0.0567,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,960,0.0379,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,970,-0.0018,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,980,-0.0176,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,990,-0.048,45.0
B048,NCA_graphite,25.03,1.272,1.057,0.664,1000,-0.0825,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,0,1.9315,100.083
B049,LFP_graphite,35.6,2.372,0.886,0.939,10,1.9222,99.605
B049,LFP_graphite,35.6,2.372,0.886,0.939,20,1.8825,97.548
B049,LFP_graphite,35.6,2.372,0.886,0.939,30,1.8321,94.935
B049,LFP_graphite,35.6,2.372,0.886,0.939,40,1.8112,93.851
B049,LFP_graphite,35.6,2.372,0.886,0.939,50,1.7852,92.504
B049,LFP_graphite,35.6,2.372,0.886,0.939,60,1.7314,89.718
B049,LFP_graphite,35.6,2.372,0.886,0.939,70,1.6782,86.957
B049,LFP_graphite,35.6,2.372,0.886,0.939,80,1.6363,84.787
B049,LFP_graphite,35.6,2.372,0.886,0.939,90,1.5739,81.557
B049,LFP_graphite,35.6,2.372,0.886,0.939,100,1.5238,78.959
B049,LFP_graphite,35.6,2.372,0.886,0.939,110,1.472,76.276
B049,LFP_graphite,35.6,2.372,0.886,0.939,120,1.4233,73.749
B049,LFP_graphite,35.6,2.372,0.886,0.939,130,1.3467,69.783
B049,LFP_graphite,35.6,2.372,0.886,0.939,140,1.2738,66.004
B049,LFP_graphite,35.6,2.372,0.886,0.939,150,1.2038,62.377
B049,LFP_graphite,35.6,2.372,0.886,0.939,160,1.1404,59.09
B049,LFP_graphite,35.6,2.372,0.886,0.939,170,1.0752,55.713
B049,LFP_graphite,35.6,2.372,0.886,0.939,180,0.9904,51.32
B049,LFP_graphite,35.6,2.372,0.886,0.939,190,0.9439,48.911
B049,LFP_graphite,35.6,2.372,0.886,0.939,200,0.861,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,210,0.7758,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,220,0.7061,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,230,0.6342,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,240,0.5543,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,250,0.4576,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,260,0.394,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,270,0.2901,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,280,0.23,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,290,0.1225,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,300,0.0515,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,310,-0.0406,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,320,-0.1255,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,330,-0.2199,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,340,-0.3211,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,350,-0.4138,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,360,-0.5146,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,370,-0.6089,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,380,-0.6909,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,390,-0.7936,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,400,-0.8962,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,410,-0.9969,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,420,-1.0904,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,430,-1.1897,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,440,-1.2837,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,450,-1.3929,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,460,-1.4969,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,470,-1.5943,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,480,-1.7061,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,490,-1.8295,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,500,-1.9288,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,510,-2.0245,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,520,-2.1388,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,530,-2.252,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,540,-2.369,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,550,-2.4779,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,560,-2.6098,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,570,-2.696,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,580,-2.8163,45.0
B049,LFP_graphite,35.6,2.372,0.886,0.939,590,-2.9356,45.0
