alloy_family,carbon_pct,chromium_pct,nickel_pct,austenitize_temp_c,tempering_temp_c,hold_time_h,cooling_rate_c_per_s,hardness_hv,charpy_j
bearing_steel,0.8277,1.7152,1.8967,886.33,610.56,3.237,111.6409,381.033,114.678
martensitic_stainless,0.4813,2.9593,1.2872,841.48,436.15,1.668,28.1993,424.727,91.986
martensitic_stainless,0.7216,2.5892,1.7453,866.86,416.32,1.036,0.1379,432.477,92.71
spring_steel,0.3719,0.3106,0.3282,865.1,486.43,2.596,23.823,247.016,110.258
low_alloy_steel,1.0134,0.5604,1.2167,887.21,425.07,1.024,0.3235,282.499,98.629
martensitic_stainless,0.4414,3.8634,0.5737,879.81,241.51,0.597,0.4303,451.483,84.787
martensitic_stainless,0.5263,2.3399,2.1568,803.71,456.91,2.961,12.1063,418.343,91.071
spring_steel,1.0267,0.4556,1.339,848.21,510.85,3.598,0.1605,322.627,102.349
spring_steel,0.4183,0.7741,1.0944,965.59,426.6,1.355,0.4121,274.302,102.27
bearing_steel,0.4846,1.5152,1.1737,968.08,611.89,3.669,0.6837,250.204,125.399
bearing_steel,0.4835,1.1686,2.3035,821.34,542.72,3.414,38.2931,330.735,105.42
martensitic_stainless,0.2724,2.9766,1.6024,816.85,206.58,0.601,5.4517,414.72,91.753
low_alloy_steel,0.7741,1.1721,1.8782,777.81,319.54,0.842,0.116,308.042,102.588
low_alloy_steel,0.289,1.1873,1.4552,973.52,370.94,0.775,84.3805,323.034,116.565
martensitic_stainless,0.6335,2.1176,1.1756,916.42,302.0,2.73,34.3122,534.552,80.719
bearing_steel,0.599,0.1834,0.5775,783.82,598.85,1.554,4.2779,218.747,114.979
bearing_steel,0.7122,0.6272,2.3825,839.6,519.81,0.968,98.6409,376.405,105.552
martensitic_stainless,0.5289,2.9225,1.9737,900.96,198.57,1.911,3.1371,551.116,57.497
low_alloy_steel,0.4433,1.357,1.5942,887.8,294.72,2.893,0.3431,279.679,119.405
low_alloy_steel,0.9951,1.442,0.8768,915.46,534.99,2.1,7.5344,300.261,111.121
bearing_steel,0.6777,1.5497,1.6073,827.33,402.71,1.482,2.2058,367.165,99.906
low_alloy_steel,0.4054,1.4435,0.366,826.84,371.27,1.906,88.8687,314.271,96.124
spring_steel,0.3314,1.38,1.7862,955.78,525.78,1.959,4.3875,254.045,133.368
low_alloy_steel,0.3532,0.4007,1.488,781.16,615.68,1.646,0.2409,120.0,151.98
bearing_steel,0.866,1.9158,0.7604,795.08,325.07,2.621,1.8363,465.993,78.842
martensitic_stainless,0.2555,3.481,1.4058,768.06,337.3,1.635,127.1721,488.1,83.223
spring_steel,0.994,0.2382,0.1966,909.66,417.62,1.985,50.5117,434.734,77.634
spring_steel,0.4068,1.4441,0.3408,903.2,401.78,3.353,42.3536,356.915,105.793
low_alloy_steel,0.3748,0.9018,1.4989,969.64,643.98,1.067,55.1819,194.563,138.642
martensitic_stainless,0.6301,3.384,0.7029,940.49,349.01,2.748,38.5565,566.905,52.829
martensitic_stainless,0.7773,2.9095,1.8968,927.48,230.15,3.358,0.1809,549.735,77.131
spring_steel,0.9579,0.1181,1.6283,976.33,427.35,1.338,0.4068,352.874,105.388
bearing_steel,0.3869,0.162,0.9903,964.92,614.24,1.44,3.9243,183.28,138.38
bearing_steel,0.3103,0.4739,0.8378,842.17,583.29,3.566,69.6647,258.345,115.716
low_alloy_steel,0.5977,1.5995,0.0372,850.41,505.1,0.9,110.4423,310.047,103.483
bearing_steel,0.4419,0.1053,2.0539,843.4,483.61,3.868,0.1549,230.377,136.714
bearing_steel,0.7524,1.0902,0.7252,791.05,397.27,1.264,112.2405,438.356,74.446
bearing_steel,0.5933,0.7049,1.7175,970.07,236.52,2.401,0.4982,430.751,74.781
low_alloy_steel,0.4799,0.8469,0.5694,881.82,348.21,1.052,0.1406,240.258,100.99
spring_steel,0.4045,1.5682,1.5396,778.73,551.0,1.213,12.1122,261.842,119.893
low_alloy_steel,0.2842,1.5375,1.8378,951.97,174.39,2.506,0.4796,287.095,95.747
martensitic_stainless,0.1645,3.4657,1.292,794.31,384.98,3.254,43.8048,395.752,104.667
bearing_steel,0.7405,1.2039,0.3894,924.59,165.72,3.279,8.4604,494.085,75.124
bearing_steel,0.7736,0.1314,0.5284,823.41,342.9,3.573,2.9849,389.547,89.728
spring_steel,0.2469,0.2557,0.6457,787.82,633.09,1.297,89.1682,220.32,133.769
low_alloy_steel,0.8532,1.0761,0.2179,838.74,452.55,1.168,67.2436,364.621,80.805
martensitic_stainless,0.7501,3.4587,0.6239,963.62,615.8,1.589,0.1162,348.407,111.523
martensitic_stainless,0.2284,3.7051,2.4152,857.57,220.12,0.611,4.6116,469.42,82.925
spring_steel,0.719,1.264,1.8694,785.07,254.24,3.645,8.0517,418.013,82.145
low_alloy_steel,0.5943,0.868,1.8841,864.31,616.88,0.537,38.7904,232.555,123.506
bearing_steel,0.6639,1.0989,0.5383,959.85,619.54,2.944,14.396,301.995,119.382
spring_steel,0.7504,0.1002,0.2266,836.11,625.06,2.425,2.0503,214.363,109.599
bearing_steel,1.019,0.3125,0.5119,904.48,468.51,1.227,0.8751,367.75,78.471
martensitic_stainless,0.3939,2.9464,1.3372,954.43,527.11,0.272,9.6627,386.169,99.25
spring_steel,0.9102,0.9132,1.1397,857.8,303.35,1.568,3.0214,413.635,63.596
spring_steel,0.88,0.7919,1.6098,967.24,306.73,2.53,24.5519,493.745,73.752
bearing_steel,0.2604,1.9062,1.4901,857.98,322.43,1.608,68.5602,421.152,94.923
bearing_steel,0.4784,1.3567,1.2177,774.01,194.42,2.415,54.3101,482.208,75.156
low_alloy_steel,0.9136,1.1705,0.5447,947.83,308.89,2.629,0.1191,364.53,92.085
bearing_steel,0.5027,1.7726,0.9112,960.02,165.35,0.9,3.1115,452.184,61.976
martensitic_stainless,0.3849,3.4361,1.149,904.29,398.35,0.855,0.2453,403.637,82.408
martensitic_stainless,0.1709,2.8035,1.5347,913.46,607.9,1.297,0.2017,273.715,106.647
martensitic_stainless,0.4698,3.967,1.2085,891.6,316.78,1.67,1.2603,483.615,76.239
low_alloy_steel,0.2305,0.1599,1.2812,945.91,427.31,0.659,0.1541,167.628,115.456
martensitic_stainless,0.6988,3.5453,1.4784,857.52,367.67,3.715,0.9859,461.544,86.55
bearing_steel,0.8582,0.7753,1.5224,869.47,198.57,1.081,1.3245,491.011,76.377
martensitic_stainless,0.8671,3.8795,2.3831,873.64,182.16,1.235,7.993,651.696,58.22
spring_steel,0.4114,0.8124,0.6927,767.65,587.88,2.601,0.4983,139.998,130.816
bearing_steel,0.8178,0.7536,1.7802,927.25,557.81,2.178,0.1262,298.947,117.849
martensitic_stainless,0.6681,2.4218,1.0044,949.69,235.93,3.64,43.5127,568.907,82.932
low_alloy_steel,0.7332,0.74,2.4342,970.39,429.17,0.965,31.4747,369.534,103.762
bearing_steel,0.8698,0.4929,1.4101,903.86,495.18,0.398,1.0558,364.632,107.743
low_alloy_steel,0.6936,0.7384,1.5234,867.87,170.77,1.016,1.6224,401.399,89.183
low_alloy_steel,0.428,1.6054,0.6692,962.14,317.58,3.036,1.6577,311.721,93.17
bearing_steel,0.5413,1.4251,0.4833,961.52,389.29,0.743,26.5316,392.974,88.108
spring_steel,0.5029,0.5511,1.0317,963.59,202.98,1.446,6.2565,412.28,75.679
spring_steel,0.3949,1.166,1.1966,950.91,587.31,0.905,15.9253,242.496,123.946
martensitic_stainless,0.5379,2.6187,1.3336,808.88,540.51,3.937,2.3657,382.979,93.397
martensitic_stainless,0.7273,3.9303,2.0383,959.06,406.02,1.681,22.0533,549.697,72.068
martensitic_stainless,0.3157,2.5236,1.8303,899.25,281.79,2.362,98.9299,509.448,85.427
spring_steel,0.3093,0.4746,1.5503,932.43,155.88,2.391,1.1757,356.955,96.992
martensitic_stainless,0.746,3.8747,0.3084,961.07,334.57,0.395,98.6999,582.016,62.959
low_alloy_steel,0.2105,1.2176,1.0018,877.36,185.31,2.169,0.4449,295.951,84.846
low_alloy_steel,0.6569,1.2409,1.5446,889.78,330.99,2.259,0.2744,330.938,104.182
spring_steel,0.8066,1.6771,0.9934,776.69,334.31,1.363,7.0564,417.946,90.458
low_alloy_steel,1.0443,0.5184,1.33,873.62,590.89,0.424,6.6239,261.773,111.445
bearing_steel,0.5677,0.762,1.9738,889.63,245.62,2.193,47.889,495.77,74.853
low_alloy_steel,0.9651,1.6694,0.9272,849.19,376.0,0.536,14.6124,388.008,98.626
martensitic_stainless,0.9349,3.8814,2.0112,862.26,269.02,3.819,0.3689,598.058,73.397
bearing_steel,0.7829,1.5388,1.0963,937.65,440.85,2.711,2.65,398.496,98.78
spring_steel,0.3223,1.9434,0.2455,954.12,248.69,0.843,0.1759,345.483,83.057
bearing_steel,0.9658,0.6229,1.0991,917.45,335.37,3.641,3.6914,447.191,83.117
spring_steel,0.2604,1.7973,0.1439,829.01,463.77,1.677,0.1286,212.608,99.842
spring_steel,0.8279,0.6743,0.8942,789.96,411.17,2.952,52.8482,350.606,95.412
martensitic_stainless,0.7556,3.6066,0.6501,923.66,459.31,1.841,20.8992,547.484,62.264
low_alloy_steel,0.9404,1.3347,0.8493,874.37,544.74,1.037,1.1215,278.871,110.828
low_alloy_steel,0.2142,1.6888,0.3409,916.94,502.87,3.121,44.2264,249.136,132.506
bearing_steel,0.8864,1.6296,1.2545,780.06,605.88,0.887,0.5184,268.651,112.823
spring_steel,0.7343,0.8931,0.9795,835.15,626.28,2.407,27.5327,288.974,119.224
bearing_steel,0.6514,0.1845,0.5386,967.18,634.32,3.129,7.7562,290.107,117.528
low_alloy_steel,0.4935,1.4513,1.7808,844.42,547.42,1.304,0.1603,162.088,140.151
spring_steel,0.3626,0.2778,1.6952,868.64,236.01,0.371,80.7466,422.593,91.056
low_alloy_steel,0.302,0.274,2.382,865.3,152.76,1.271,0.9639,309.879,96.961
bearing_steel,0.6404,1.2315,1.6604,780.15,326.94,1.914,0.1302,392.719,94.786
bearing_steel,0.6661,1.1448,1.9484,935.3,178.51,1.534,0.1184,478.021,84.15
spring_steel,0.7192,1.6697,1.7443,894.86,637.79,0.722,1.566,256.236,118.352
martensitic_stainless,0.6293,3.7143,1.6332,959.79,151.31,2.284,6.4238,606.691,41.199
bearing_steel,0.3818,0.3984,1.5995,919.09,404.71,1.74,0.167,266.457,118.078
spring_steel,0.5672,0.5618,1.5458,902.07,397.68,2.199,13.7438,362.439,95.544
martensitic_stainless,0.2713,2.371,0.3557,884.25,315.44,2.3,0.5527,396.472,86.063
martensitic_stainless,0.93,2.2269,0.5697,852.45,483.03,1.681,29.4498,476.223,85.571
bearing_steel,0.6802,0.4798,1.7159,905.13,592.25,0.369,1.522,264.64,127.748
martensitic_stainless,0.9379,2.2205,0.1231,818.9,169.16,3.605,84.1391,661.532,30.022
martensitic_stainless,0.184,3.2855,2.4172,772.87,425.15,2.473,0.6375,303.481,122.57
low_alloy_steel,0.4638,1.0616,1.6575,943.66,618.92,0.375,0.3626,158.635,152.339
low_alloy_steel,0.917,1.6538,2.2734,792.36,493.53,1.934,50.9944,344.973,98.398
bearing_steel,0.1839,0.5407,1.1574,782.11,646.02,3.416,46.7899,175.384,131.946
martensitic_stainless,0.4048,3.4187,1.1318,835.9,300.74,1.882,12.8681,475.08,83.48
spring_steel,0.5337,0.9137,1.2685,915.98,493.94,1.219,1.9775,264.2,113.964
bearing_steel,0.5202,0.3274,0.1298,894.12,334.84,1.002,1.7628,332.58,98.055
spring_steel,0.4707,0.7571,0.537,966.39,415.85,3.744,0.1571,263.98,100.409
spring_steel,0.9212,1.1359,2.0807,894.82,621.15,3.917,0.7094,312.585,113.909
low_alloy_steel,0.9022,1.5163,0.6839,837.64,555.77,2.277,5.2423,258.147,108.599
bearing_steel,0.8617,0.7825,2.2522,915.65,204.73,1.86,44.7581,544.719,74.904
martensitic_stainless,0.1704,2.8474,1.7678,849.29,181.73,3.285,0.1128,441.627,76.429
bearing_steel,0.1785,0.138,1.274,890.69,361.4,0.537,39.0367,273.824,103.967
martensitic_stainless,0.9061,3.706,0.9345,945.7,254.1,2.117,1.2862,625.295,63.442
martensitic_stainless,0.9218,3.256,2.4876,837.24,199.27,3.975,0.3074,611.849,54.374
bearing_steel,0.9895,0.7017,1.1885,958.09,640.95,2.889,1.6106,356.179,121.868
bearing_steel,0.9674,1.3222,0.2794,922.94,621.02,1.894,43.3919,426.441,88.362
low_alloy_steel,0.8089,0.8251,2.3767,789.9,405.33,0.604,2.1233,337.788,98.476
martensitic_stainless,0.8268,3.1336,1.7878,947.87,250.98,1.044,1.7436,591.985,64.154
martensitic_stainless,0.8386,2.3747,1.6938,929.81,541.36,3.093,15.7905,479.392,74.854
martensitic_stainless,0.352,2.1351,1.5054,905.14,515.29,0.265,4.3674,318.48,104.382
martensitic_stainless,0.6399,3.342,0.1136,851.67,641.67,0.833,0.5515,313.391,113.244
bearing_steel,0.7944,0.3742,1.2617,834.33,558.93,2.878,3.2186,330.887,113.667
low_alloy_steel,0.8317,0.187,1.994,810.69,560.61,3.722,0.3164,203.142,126.278
martensitic_stainless,0.7984,3.5466,0.8109,840.68,155.71,0.739,32.8823,635.688,42.31
martensitic_stainless,0.7222,3.9688,1.3955,840.56,549.27,3.227,19.5764,488.731,87.155
low_alloy_steel,1.0297,1.0312,1.0312,936.1,200.35,2.677,6.577,488.549,82.762
bearing_steel,0.9688,0.6434,0.3181,855.48,513.75,0.78,3.6019,296.505,99.384
spring_steel,0.5719,1.0598,1.5175,963.61,529.69,2.809,0.2862,240.976,135.848
martensitic_stainless,0.601,2.9248,0.8802,919.0,554.21,2.331,58.3946,454.203,93.859
spring_steel,0.5903,1.7393,0.7445,952.36,243.31,1.467,38.425,497.607,62.579
bearing_steel,1.0161,1.8659,1.1568,941.28,485.15,3.982,0.3826,397.448,90.497
bearing_steel,0.9426,0.4735,1.8934,968.22,282.45,1.244,1.7461,457.62,88.694
bearing_steel,0.1513,0.8364,1.6556,835.9,469.42,1.077,0.2762,164.34,117.793
low_alloy_steel,0.6887,0.1591,1.7782,849.79,180.44,3.022,5.4037,365.628,105.172
spring_steel,0.7231,0.1716,0.9708,805.55,278.11,0.881,98.23,436.134,73.718
martensitic_stainless,0.2883,3.4027,2.1234,858.74,571.42,3.182,7.7339,354.293,111.824
low_alloy_steel,0.703,1.1398,1.0769,913.04,475.9,2.301,49.9941,331.449,111.091
martensitic_stainless,0.8016,2.9175,0.4225,826.25,571.07,1.441,0.593,378.679,96.769
spring_steel,0.1768,1.3671,1.189,922.88,321.46,1.915,22.7245,324.763,96.458
martensitic_stainless,0.9102,2.7613,1.0732,846.05,218.74,2.417,0.4459,552.929,67.218
martensitic_stainless,0.9989,2.7181,1.8235,856.55,159.32,1.422,3.0365,605.858,46.382
martensitic_stainless,0.3781,3.5515,0.1074,868.42,376.92,2.224,0.3727,397.489,88.022
spring_steel,0.3411,1.9698,2.361,871.18,617.77,2.239,2.039,214.981,130.241
low_alloy_steel,0.8413,1.5844,0.0571,961.59,436.83,3.611,0.3375,286.027,97.391
low_alloy_steel,0.2549,0.6126,0.1937,899.98,540.03,3.133,15.3525,171.205,125.235
bearing_steel,0.9599,1.8975,2.2574,845.76,499.29,2.538,88.6253,488.409,85.397
martensitic_stainless,0.5534,2.5166,0.9324,904.46,228.35,1.916,129.2063,595.107,58.45
low_alloy_steel,0.8471,1.4655,1.2638,867.63,565.96,3.221,1.974,273.122,102.868
bearing_steel,0.3855,1.623,1.3119,933.86,258.26,1.356,8.9308,373.386,92.597
martensitic_stainless,0.2226,3.646,2.2007,866.69,534.16,1.791,0.1515,292.246,120.387
martensitic_stainless,0.6441,2.63,1.6174,969.46,188.46,2.977,0.1189,532.612,72.786
bearing_steel,0.2328,0.875,0.3503,883.67,630.93,0.908,26.5595,234.88,126.103
martensitic_stainless,0.7674,2.2701,1.3366,964.47,282.7,2.849,3.8356,529.331,74.191
low_alloy_steel,0.9137,1.8367,0.2996,804.64,209.46,3.836,0.4039,403.856,83.654
bearing_steel,0.3018,0.6666,0.7349,761.92,327.31,1.481,0.6103,227.831,99.481
martensitic_stainless,1.0126,3.7862,1.3083,844.45,159.88,0.55,3.1253,622.107,49.764
bearing_steel,0.9247,0.9313,1.2589,810.68,540.22,0.527,121.7914,402.04,86.206
bearing_steel,0.7764,0.3586,1.1359,780.12,489.36,0.304,0.242,269.543,112.487
bearing_steel,0.9963,0.2183,0.9224,912.1,213.81,1.837,2.9515,506.913,67.309
martensitic_stainless,0.2572,3.0729,1.5427,958.19,507.0,0.754,55.6453,437.581,95.325
spring_steel,0.4356,0.7725,0.2843,935.86,218.43,1.711,1.8092,333.607,99.034
martensitic_stainless,0.7516,2.6153,2.2656,784.36,232.98,2.184,2.6633,550.037,77.412
low_alloy_steel,0.9831,1.8541,1.0815,889.08,467.09,0.805,57.3103,432.854,88.147
martensitic_stainless,0.1981,2.8766,1.9318,938.37,548.45,2.696,3.2392,291.513,114.679
spring_steel,0.473,0.3969,0.9492,891.93,199.14,1.178,5.88,392.711,82.474
martensitic_stainless,0.7962,2.351,0.8409,815.98,280.76,1.639,0.8426,496.471,58.207
low_alloy_steel,0.3996,0.8779,0.113,845.29,189.98,2.172,3.8464,293.292,82.284
bearing_steel,0.5253,1.8606,0.9735,760.46,311.37,3.915,22.5881,416.752,92.016
low_alloy_steel,0.3003,1.4197,0.0887,940.09,284.08,3.484,4.5385,278.169,105.801
low_alloy_steel,0.5178,1.8626,2.4368,958.92,471.44,0.618,0.3873,255.19,121.154
martensitic_stainless,0.374,3.0139,1.4383,930.88,202.57,1.495,12.1365,487.028,75.861
bearing_steel,0.3802,1.7361,2.349,852.47,251.16,3.406,1.8495,425.833,82.007
spring_steel,0.3803,0.4882,2.3061,872.85,151.26,2.936,0.2748,379.713,80.234
spring_steel,0.3639,1.7863,2.0524,790.03,539.8,2.177,9.6562,213.074,125.111
bearing_steel,0.9762,1.5826,0.133,796.58,627.35,2.536,5.5672,305.542,102.326
martensitic_stainless,0.9117,3.2222,0.3087,851.49,198.79,2.208,4.8103,579.345,48.641
low_alloy_steel,0.3143,1.7632,1.4691,842.6,275.74,0.486,6.0467,304.228,124.989
low_alloy_steel,0.6005,1.1898,1.9223,915.61,638.64,2.709,28.25,264.141,127.208
bearing_steel,0.7901,1.2151,0.4248,911.96,258.55,2.538,24.9742,513.82,45.973
martensitic_stainless,0.2861,3.7794,0.3194,773.25,234.48,2.961,0.8262,443.296,80.112
martensitic_stainless,0.2545,3.6872,1.2746,789.41,417.47,1.658,0.5139,298.564,111.881
martensitic_stainless,0.2875,2.3612,0.2406,948.35,494.79,2.689,3.9398,361.571,82.453
martensitic_stainless,0.4989,3.8702,1.0118,811.26,162.36,2.476,14.0141,570.329,64.253
martensitic_stainless,0.4434,2.7453,2.4746,882.8,260.22,1.271,0.5815,470.947,90.788
martensitic_stainless,0.1667,2.9741,1.4417,814.78,557.87,0.487,0.4165,240.865,124.276
spring_steel,0.813,1.6853,0.0909,959.51,469.83,1.205,5.8156,357.024,91.529
spring_steel,0.7207,0.2574,2.464,904.6,427.87,0.938,123.1331,403.194,101.689
spring_steel,0.6198,1.5645,2.1451,876.49,620.15,2.878,0.6567,219.547,140.116
bearing_steel,0.979,0.4087,0.6545,832.54,456.94,1.547,93.9754,450.947,88.972
bearing_steel,0.994,1.7681,0.5208,824.51,281.56,2.467,2.3711,480.268,85.982
spring_steel,0.1668,0.6473,0.4404,833.3,509.52,2.123,8.8624,188.924,135.025
low_alloy_steel,0.7023,0.7989,0.2495,926.97,493.8,3.325,144.8658,364.241,94.46
low_alloy_steel,0.9103,0.8835,0.5767,968.15,619.06,1.663,65.0176,354.808,108.438
bearing_steel,0.7104,0.1768,0.7515,968.53,613.01,2.38,7.3517,302.353,115.691
bearing_steel,0.97,0.4113,0.7981,962.86,462.39,2.516,1.4168,428.259,82.329
low_alloy_steel,0.3983,0.6596,1.1731,942.37,592.3,2.361,0.7321,138.204,141.315
spring_steel,0.6806,1.2326,1.2669,871.52,584.57,1.451,2.3538,230.84,138.298
martensitic_stainless,0.2026,2.7437,1.4557,956.95,379.44,2.235,56.9144,455.718,88.117
spring_steel,1.0313,0.2238,0.5729,896.6,413.96,0.535,4.9643,400.067,84.509
low_alloy_steel,0.1651,1.2099,1.6647,801.72,198.14,1.547,12.1229,300.768,104.096
bearing_steel,0.3393,1.5379,0.3216,894.93,321.53,3.857,3.297,361.28,95.039
bearing_steel,0.8955,0.3313,0.4317,908.31,266.59,0.845,109.8166,518.542,66.248
low_alloy_steel,0.7788,1.9481,2.0111,873.46,483.53,2.544,0.8618,276.864,116.669
martensitic_stainless,0.9817,3.5079,1.3212,857.91,397.71,2.872,73.113,610.399,65.055
bearing_steel,0.6735,1.4335,1.2896,915.71,634.17,3.852,7.4157,255.505,115.588
martensitic_stainless,0.5175,2.2354,1.4002,917.72,439.46,3.06,0.7479,418.513,98.724
bearing_steel,0.6176,0.6719,1.2712,944.09,230.81,2.246,7.6881,488.017,72.568
low_alloy_steel,0.301,1.4708,0.8191,777.48,422.99,0.992,1.3731,146.027,130.653
low_alloy_steel,0.9207,1.9487,1.2406,830.2,624.43,2.927,1.9778,209.791,130.604
spring_steel,0.7872,0.1114,1.4531,940.61,468.55,3.908,55.3878,378.991,96.369
bearing_steel,0.6999,0.5505,0.3665,976.79,498.1,3.49,4.8032,325.9,94.977
bearing_steel,0.6335,1.5786,2.4267,794.88,260.37,0.597,74.5865,492.963,72.567
low_alloy_steel,0.667,1.5519,0.0048,897.84,338.14,1.958,13.0544,349.718,109.929
bearing_steel,0.7762,1.2182,0.9402,906.09,466.12,1.581,8.0437,395.826,115.448
bearing_steel,0.8803,0.9993,1.6413,874.5,165.96,3.032,12.2058,535.856,69.858
bearing_steel,0.2289,0.7024,0.8048,790.56,636.26,3.457,39.431,213.751,128.239
bearing_steel,0.9225,1.7528,0.8475,834.11,346.13,0.83,24.4305,467.614,70.596
martensitic_stainless,0.3313,2.4317,2.0387,789.44,440.67,2.296,0.6376,292.115,110.313
spring_steel,0.988,1.0457,1.7182,923.7,391.77,3.479,8.3454,397.357,95.726
spring_steel,0.4722,1.1329,0.454,774.64,622.04,1.227,154.8751,273.301,112.534
low_alloy_steel,0.6458,1.7929,0.6635,793.74,182.56,1.953,32.0479,449.394,85.038
martensitic_stainless,0.694,3.2172,0.497,794.18,218.3,1.554,10.8553,529.889,67.637
spring_steel,0.4793,0.226,2.0962,885.99,300.77,0.625,59.056,410.646,91.586
martensitic_stainless,0.6385,3.1925,1.7949,815.46,474.15,2.169,5.9271,428.977,105.577
bearing_steel,0.981,0.9884,1.8853,887.48,201.19,3.871,9.7362,567.276,55.521
martensitic_stainless,0.3353,3.7924,1.1125,952.31,520.37,1.927,81.0556,456.389,92.962
low_alloy_steel,0.7375,1.6359,1.823,880.98,252.47,3.719,56.754,450.387,74.076
spring_steel,0.7478,1.4928,1.6033,799.41,410.9,3.532,4.6291,364.958,107.483
low_alloy_steel,0.3797,1.5387,1.2382,932.05,523.74,3.147,0.3146,205.069,121.856
bearing_steel,0.5079,0.6009,1.4207,931.54,576.05,0.643,0.3604,228.237,125.189
low_alloy_steel,0.9849,0.6208,0.1861,780.25,636.81,3.744,0.2267,214.678,112.779
bearing_steel,0.7651,0.5793,1.7541,896.73,622.18,0.784,2.8283,289.658,115.283
bearing_steel,0.9343,0.4836,0.3863,812.88,176.69,1.33,5.0773,490.21,52.704
bearing_steel,0.5942,1.6838,1.956,906.9,233.48,0.596,50.812,514.042,54.216
low_alloy_steel,0.9639,0.4966,2.2547,896.83,490.08,2.294,2.3226,354.069,112.606
martensitic_stainless,0.8386,3.8108,1.5492,799.62,216.39,0.806,24.1372,593.16,61.99
martensitic_stainless,0.5328,2.8753,1.8379,832.69,605.53,3.87,0.105,338.469,107.85
spring_steel,0.4615,0.5207,1.8811,930.31,289.68,1.722,120.0,437.875,87.728
spring_steel,0.6668,0.6005,0.0708,962.21,644.61,2.84,0.1577,202.03,130.092
spring_steel,0.9678,0.7441,0.4406,910.08,215.47,0.805,0.2099,450.853,76.576
spring_steel,0.5554,0.7971,2.4136,924.5,177.72,3.002,0.2482,386.344,91.191
low_alloy_steel,0.7173,1.6536,2.2207,819.86,216.25,2.923,2.7065,397.509,88.357
low_alloy_steel,0.5581,1.9547,1.3202,915.88,425.77,0.402,38.9044,344.809,108.132
martensitic_stainless,0.7235,3.1481,1.1343,816.23,339.91,0.464,2.7337,488.24,79.23
martensitic_stainless,0.6552,3.9671,1.8834,785.63,473.36,1.052,51.0288,493.436,101.409
low_alloy_steel,0.7252,0.2538,2.1817,850.16,336.1,3.878,41.6209,383.057,100.062
low_alloy_steel,0.2413,1.5608,0.1118,889.17,621.13,1.232,3.0384,132.047,128.951
martensitic_stainless,0.7775,3.955,1.7571,853.27,535.76,3.221,4.7944,468.155,82.425
martensitic_stainless,0.2255,2.8257,1.0173,878.3,607.23,1.967,105.4808,355.295,112.634
low_alloy_steel,0.8396,0.948,0.974,882.76,288.59,3.737,0.3069,360.721,99.638
bearing_steel,0.8223,1.1538,1.5088,892.84,390.45,1.672,0.4829,386.826,94.056
low_alloy_steel,0.1829,1.7106,1.9194,790.48,493.01,1.031,8.4903,181.091,125.301
low_alloy_steel,0.2304,0.9506,2.313,788.61,334.08,0.597,1.9556,215.3,134.619
bearing_steel,0.5603,1.8155,2.37,923.15,328.39,3.748,0.2688,391.086,103.87
martensitic_stainless,0.904,2.3886,1.5749,952.18,431.26,1.767,0.1534,510.451,84.183
spring_steel,0.7881,1.4183,0.4994,966.71,546.61,3.132,38.0549,409.425,93.399
low_alloy_steel,0.9538,1.7036,2.0798,795.68,370.28,1.439,0.8313,352.34,87.797
bearing_steel,0.7691,1.5183,2.3768,979.0,290.32,2.426,91.2358,547.346,74.413
low_alloy_steel,0.3808,0.4207,2.1124,858.46,514.61,3.539,0.9317,155.643,138.981
bearing_steel,1.0426,1.8717,1.1027,910.41,560.96,1.643,0.2818,377.945,97.395
